# candidate<TAB>reading<TAB>weight
# Project-maintained additions for high-value tech/game/network/slang terms.
# Wanxiang remains the primary source; these entries only cover practical gaps.

# Network / homelab / development
桐生	tong sheng	6000
桑亚	sang ya	6000
桑加	sang jia	6000
桑塔	sang ta	6000
桑岛	sang dao	6000
桑巴	sang ba	6000
桑德	sang de	6000
桑恩	sang en	6000
桑拿	sang na	6000
桑杰	sang jie	6000
桑特	sang te	6000
桑福	sang fu	6000
桑迪	sang di	6000
桑顿	sang dun	6000
档子	dang zi	6000
桥头	qiao tou	6000
梅朵	mei duo	6000
梅瑞	mei rui	6000
梅瑟	mei se	6000
梅莫	mei mo	6000
梅赛	mei sai	6000
梅隆	mei long	6000
梅雷	mei lei	6000
梦话	meng hua	6000
梨俱	li ju	6000
械库	xie ku	6000
梵天	fan tian	6000
检点	jian dian	6000
棒糖	bang tang	6000
棚子	peng zi	6000
棫垚	yu yao	6000
森哥	sen ge	6000
森特	sen te	6000
森谷	sen gu	6000
椎骨	chui gu	6000
楚尼	chu ni	6000
榔头	lang tou	6000
槌球	chui qiu	6000
模一	mo yi	6000
模棱	mo leng	6000
横渡	heng du	6000
横越	heng yue	6000
横路	heng lu	6000
横飞	heng fei	6000
橘色	ju se	6000
次官	ci guan	6000
次长	ci zhang	6000
欢唱	huan chang	6000
欢送	huan song	6000
欧利	ou li	6000
欧娜	ou na	6000
欧律	ou lv	6000
欧斯	ou si	6000
欧森	ou sen	6000
欧罗	ou luo	6000
欧蕊	ou rui	6000
欧蜜	ou mi	6000
欲火	yu huo	6000
欲绝	yu jue	6000
欲罢	yu ba	6000
歌喉	ge hou	6000
正妹	zheng mei	6000
正路	zheng lu	6000
正雄	zheng xiong	6000
此话	ci hua	6000
步履	bu lv	6000
武赫	wu he	6000
武都	wu dou	6000
歪歪	wai wai	6000
死囚	si qiu	6000
死穴	si xue	6000
死罪	si zui	6000
死鬼	si gui	6000
殉职	xun zhi	6000
殉难	xun nan	6000
残障	can zhang	6000
殡葬	bin zang	6000
毁损	hui sun	6000
母牛	mu niu	6000
母狗	mu gou	6000
每户	mei hu	6000
每样	mei yang	6000
毒刺	du ci	6000
毒手	du shou	6000
毒虫	du chong	6000
比亚	bi ya	6000
比尼	bi ni	6000
比斯	bi si	6000
比索	bi suo	6000
比绍	bi shao	6000
比萨	bi sa	6000
毕克	bi ke	6000
毕夫	bi fu	6000
毕沙	bi sha	6000
毕肖	bi xiao	6000
毛片	mao pian	6000
毛球	mao qiu	6000
毛瑟	mao se	6000
毛皮	mao pi	6000
毫毛	hao mao	6000
民团	min tuan	6000
民宅	min zhai	6000
民政	min zheng	6000
民权	min quan	6000
民秀	min xiu	6000
民调	min diao	6000
气枪	qi qiang	6000
气盛	qi sheng	6000
氮莱	dan lai	6000
氯仿	lv fang	6000
水兵	shui bing	6000
水器	shui qi	6000
水坑	shui keng	6000
水塘	shui tang	6000
水枪	shui qiang	6000
水漂	shui piao	6000
水獭	shui ta	6000
水球	shui qiu	6000
水疗	shui liao	6000
水路	shui lu	6000
水车	shui che	6000
水门	shui men	6000
水闸	shui zha	6000
水雷	shui lei	6000
水龙	shui long	6000
永别	yong bie	6000
永垂	yong chui	6000
永无	yong wu	6000
汀娜	ting na	6000
求爱	qiu ai	6000
求见	qiu jian	6000
汉克	han ke	6000
汉南	han nan	6000
汉城	han cheng	6000
汉姆	han mu	6000
汉娜	han na	6000
汉江	han jiang	6000
汉特	han te	6000
汗衫	han shan	6000
江口	jiang kou	6000
污泥	wu ni	6000
汤加	tang jia	6000
汤川	tang chuan	6000
汤森	tang sen	6000
汪洋	wang yang	6000
汽缸	qi gang	6000
沃什	wo shen	6000
沃伊	wo yi	6000
沃克	wo ke	6000
沃勒	wo lei	6000
沃多	wo duo	6000
沃夫	wo fu	6000
沃尔	wo er	6000
沃恩	wo en	6000
沃纳	wo na	6000
沉湎	chen mian	6000
沙丁	sha ding	6000
沙场	sha chang	6000
沙坑	sha keng	6000
沙威	sha wei	6000
沙展	sha zhan	6000
沙暴	sha bao	6000
沙洲	sha zhou	6000
沙田	sha tian	6000
沙萨	sha sa	6000
沙虫	sha chong	6000
沟渠	gou qu	6000
没什	mei shen	6000
没脸	mei lian	6000
没药	mo yao	6000
河岸	he an	6000
河川	he chuan	6000
河滨	he bin	6000
河面	he mian	6000
油站	you zhan	6000
沼气	zhao qi	6000
泉隽	quan juan	6000
泊车	bo che	6000
法伦	fa lun	6000
法兰	fa lan	6000
法外	fa wai	6000
法尔	fa er	6000
法特	fa te	6000
法罗	fa luo	6000
法警	fa jing	6000
法隆	fa long	6000
泡吧	pao ba	6000
泡汤	pao tang	6000
泡饭	pao fan	6000
波妞	bo niu	6000
波德	bo de	6000
波星	bo xing	6000
波茨	bo ci	6000
波西	bo xi	6000
波霸	bo ba	6000
泥鳅	ni qiu	6000
泪珠	lei zhu	6000
泰克	tai ke	6000
泰德	tai de	6000
泰愚	tai yu	6000
泰特	tai te	6000
泰瑞	tai rui	6000
泰莉	tai li	6000
泰隆	tai long	6000
泳三	yong san	6000
泳装	yong zhuang	6000
泳裤	yong ku	6000
泼妇	po fu	6000
泽东	ze dong	6000
泽西	ze xi	6000
洋妞	yang niu	6000
洒水	sa shui	6000
洗脱	xi tuo	6000
洛克	luo ke	6000
洛夫	luo fu	6000
洛普	luo pu	6000
洛桑	luo sang	6000
洛特	luo te	6000
洛瓦	luo wa	6000
洛皘	luo qian	6000
洪尼	hong ni	6000
洪爷	hong ye	6000
活下	huo xia	6000
活像	huo xiang	6000
派尔	pai er	6000
派帝	pai di	6000
派斯	pai si	6000
派特	pai te	6000
流窜	liu cuan	6000
测谎	ce huang	6000
济慈	ji ci	6000
浑然	hun ran	6000
浓雾	nong wu	6000
浣熊	huan xiong	6000
浪荡	lang dang	6000
浮冰	fu bing	6000
浮标	fu biao	6000
浮桥	fu qiao	6000
浴场	yu chang	6000
浴盆	yu pen	6000
浴袍	yu pao	6000
海仔	hai zai	6000
海克	hai ke	6000
海夫	hai fu	6000
海姆	hai mu	6000
海威	hai wei	6000
海床	hai chuang	6000
海恩	hai en	6000
海沃	hai wo	6000
海沟	hai gou	6000
海潮	hai chao	6000
海爷	hai ye	6000
海牙	hai ya	6000
海牛	hai niu	6000
海特	hai te	6000
海瑟	hai se	6000
海登	hai deng	6000
海草	hai cao	6000
海葵	hai kui	6000
海鸟	hai niao	6000
海默	hai mo	6000
涂油	tu you	6000
涅夫	nie fu	6000
涉谷	she gu	6000
淫乱	yin luan	6000
淫荡	yin dang	6000
淮肞	huai cha	6000
深町	shen ting	6000
深表	shen biao	6000
混熟	hun shu	6000
混球	hun qiu	6000
混账	hun zhang	6000
混饭	hun fan	6000
清喉	qing hou	6000
清子	qing zi	6000
清廉	qing lian	6000
清早	qing zao	6000
清查	qing cha	6000
渊博	yuan bo	6000
渎职	du zhi	6000
渡船	du chuan	6000
渡轮	du lun	6000
渡鸦	du ya	6000
渣巴	zha ba	6000
温克	wen ke	6000
温妮	wen ni	6000
温存	wen cun	6000
温特	wen te	6000
温莎	wen sha	6000
温迪	wen di	6000
湾仔	wan zai	6000
溜冰	liu bing	6000
溪谷	xi gu	6000
滋扰	zi rao	6000
滋长	zi zhang	6000
滑头	hua tou	6000
滑溜	hua liu	6000
滑舌	hua she	6000
滚开	gun kai	6000
满垒	man lei	6000
满堂	man tang	6000
满手	man shou	6000
满街	man jie	6000
满贯	man guan	6000
满面	man mian	6000
滥杀	lan sha	6000
滨崎	bin qi	6000
漫歌	man ge	6000
潺潺	chan chan	6000
澡盆	zao pen	6000
濒危	bin wei	6000
灌醉	guan zui	6000
火口	huo kou	6000
火场	huo chang	6000
火坑	huo keng	6000
火葬	huo zang	6000
火警	huo jing	6000
火辣	huo la	6000
灯柱	deng zhu	6000
灯罩	deng zhao	6000
灰狼	hui lang	6000
灰白	hui bai	6000
灵柩	ling jiu	6000
灵灵	ling ling	6000
灵犀	ling xi	6000
灵药	ling yao	6000
灵车	ling che	6000
灵通	ling tong	6000
灵验	ling yan	6000
炉火	lu huo	6000
炊硄	chui kuang	6000
炒蛋	chao dan	6000
炭疽	tan ju	6000
炮声	pao sheng	6000
炮艇	pao ting	6000
炸糕	zha gao	6000
点水	dian shui	6000
点见	dian jian	6000
烂货	lan huo	6000
烂透	lan tou	6000
烂醉	lan zui	6000
烈性	lie xing	6000
烈日	lie ri	6000
烈迪	lie di	6000
烛台	zhu tai	6000
烟幕	yan mu	6000
烟斗	yan dou	6000
烟枪	yan qiang	6000
烟盒	yan he	6000
烟鬼	yan gui	6000
烤架	kao jia	6000
烤饼	kao bing	6000
烦扰	fan rao	6000
烦闷	fan men	6000
烧酒	shao jiu	6000
烫发	tang fa	6000
热切	re qie	6000
热奥	re ao	6000
热汤	re tang	6000
热病	re bing	6000
热纳	re na	6000
热茶	re cha	6000
热诚	re cheng	6000
热辣	re la	6000
焕发	huan fa	6000
煞星	sha xing	6000
煤炉	mei lu	6000
照章	zhao zhang	6000
照管	zhao guan	6000
照面	zhao mian	6000
煮蛋	zhu dan	6000
熊熊	xiong xiong	6000
熏肉	xun rou	6000
爪哇	zhao wa	6000
爱抚	ai fu	6000
爱现	ai xian	6000
爱芳	ai fang	6000
父老	fu lao	6000
爹地	die di	6000
爽约	shuang yue	6000
牛子	niu zi	6000
牛棚	niu peng	6000
牛群	niu qun	6000
牛郎	niu lang	6000
牢狱	lao yu	6000
牧人	mu ren	6000
牧草	mu cao	6000
牵制	qian zhi	6000
特使	te shi	6000
特克	te ke	6000
特兰	te lan	6000
特刊	te kan	6000
特利	te li	6000
特勤	te qin	6000
特妮	te ni	6000
特德	te de	6000
特快	te kuai	6000
特战	te zhan	6000
特拉	te la	6000
特曼	te man	6000
特来	te lai	6000
特森	te sen	6000
特派	te pai	6000
特瑞	te rui	6000
特约	te yue	6000
特西	te xi	6000
特遣	te qian	6000
特邀	te yao	6000
特雷	te lei	6000
特餐	te can	6000
状物	zhuang wu	6000
狂乱	kuang luan	6000
狂吠	kuang fei	6000
狂怒	kuang nu	6000
狂言	kuang yan	6000
狂饮	kuang yin	6000
狄扬	di yang	6000
狄龙	di long	6000
狐猴	hu hou	6000
狐臭	hu chou	6000
狒狒	fei fei	6000
狗吠	gou fei	6000
狗日	gou ri	6000
狗熊	gou xiong	6000
狝叭	xian ba	6000
独吞	du tun	6000
独身	du shen	6000
狱中	yu zhong	6000
狼崽	lang zai	6000
狼族	lang zu	6000
狼狗	lang gou	6000
狼穴	lang xue	6000
猎场	lie chang	6000
猎户	lie hu	6000
猎捕	lie bu	6000
猎犬	lie quan	6000
猛击	meng ji	6000
猜中	cai zhong	6000
猜拳	cai quan	6000
猜谜	cai mi	6000
猪排	zhu pai	6000
猪狗	zhu gou	6000
猫儿	mao er	6000
猫姐	mao jie	6000
猫科	mao ke	6000
猴拳	hou quan	6000
猿猴	yuan hou	6000
獶盽	nao feng	6000
玂靡	qi mi	6000
率直	shuai zhi	6000
玉萍	yu ping	6000
玛士	ma shi	6000
玛妮	ma ni	6000
玛姬	ma ji	6000
玛格	ma ge	6000
玛琪	ma qi	6000
玛瑞	ma rui	6000
玛西	ma xi	6000
玛馨	ma xin	6000
玜瓁	hong wo	6000
玩火	wan huo	6000
玩牌	wan pai	6000
现下	xian xia	6000
现况	xian kuang	6000
现年	xian nian	6000
现钞	xian chao	6000
珀西	po xi	6000
珍娜	zhen na	6000
珍玛	zhen ma	6000
班人	ban ren	6000
班克	ban ke	6000
班奈	ban nai	6000
班尼	ban ni	6000
班房	ban fang	6000
班森	ban sen	6000
班纳	ban na	6000
班迪	ban di	6000
球棍	qiu gun	6000
球棒	qiu bang	6000
球状	qiu zhuang	6000
球童	qiu tong	6000
理央	li yang	6000
理当	li dang	6000
琉南	liu nan	6000
琌材	ling cai	6000
琌浩	ling hao	6000
琌狟	ling huan	6000
琌璶	ling jin	6000
琌痷	ling an	6000
琌眖	ling kuang	6000
琌硂	ling quan	6000
琌程	ling cheng	6000
琌街	ling jie	6000
琴科	qin ke	6000
琵秨	pi zuo	6000
琼妮	qiong ni	6000
瑞伍	rui wu	6000
瑞冈	rui gang	6000
瑞卡	rui ka	6000
瑞吉	rui ji	6000
瑞塔	rui ta	6000
瑞夫	rui fu	6000
瑞奥	rui ao	6000
瑞姆	rui mu	6000
瑞娜	rui na	6000
瑞尼	rui ni	6000
瑞拉	rui la	6000
瑞斯	rui si	6000
瑞根	rui gen	6000
瑞格	rui ge	6000
瑞森	rui sen	6000
瑞特	rui te	6000
瑞瑟	rui se	6000
瑞米	rui mi	6000
瑞西	rui xi	6000
瑞许	rui xu	6000
瑞贝	rui bei	6000
瑞迪	rui di	6000
瑞金	rui jin	6000
瑞马	rui ma	6000
瑟万	se wan	6000
瑟堡	se bao	6000
瑟夫	se fu	6000
瑟曼	se man	6000
瑟瑟	se se	6000
瑠亚	liu ya	6000
璶硂	jin quan	6000
璶秨	jin zuo	6000
瓢虫	piao chong	6000
瓣膜	ban mo	6000
瓦伊	wa yi	6000
瓦克	wa ke	6000
瓦列	wa lie	6000
瓦利	wa li	6000
瓦夏	wa xia	6000
瓦尔	wa er	6000
瓦尼	wa ni	6000
瓦德	wa de	6000
瓦拉	wa la	6000
瓦格	wa ge	6000
瓦肯	wa ken	6000
瓦莱	wa lai	6000
瓦西	wa xi	6000
瓦迪	wa di	6000
甘图	gan tu	6000
甘多	gan duo	6000
甘特	gan te	6000
甘迺	gan nai	6000
甜圈	tian quan	6000
甜妞	tian niu	6000
甜心	tian xin	6000
甜饼	tian bing	6000
生养	sheng yang	6000
生息	sheng xi	6000
生手	sheng shou	6000
生辰	sheng chen	6000
生非	sheng fei	6000
用场	yong chang	6000
甩卖	shuai mai	6000
甲壳	jia qiao	6000
申然	shen ran	6000
电光	dian guang	6000
电文	dian wen	6000
电玩	dian wan	6000
电码	dian ma	6000
电筒	dian tong	6000
电讯	dian xun	6000
电邮	dian you	6000
电钻	dian zuan	6000
男婴	nan ying	6000
男巫	nan wu	6000
畉翴	fu lian	6000
畏罪	wei zui	6000
留作	liu zuo	6000
留情	liu qing	6000
留神	liu shen	6000
留话	liu hua	6000
畜栏	chu lan	6000
疑凶	yi xiong	6000
疑腔	yi qiang	6000
疑虑	yi lv	6000
疗养	liao yang	6000
疯言	feng yan	6000
疯话	feng hua	6000
疱疹	pao zhen	6000
疲累	pi lei	6000
疼死	teng si	6000
痛耶	tong ye	6000
痴心	chi xin	6000
痴狂	chi kuang	6000
痷琌	an ling	6000
瘤礛	liu jian	6000
瘪三	bie san	6000
瘸子	que zi	6000
瘸腿	que tui	6000
登报	deng bao	6000
登特	deng te	6000
登门	deng men	6000
白兔	bai tu	6000
白厅	bai ting	6000
白朗	bai lang	6000
白杨	bai yang	6000
白沫	bai mo	6000
白熊	bai xiong	6000
白种	bai zhong	6000
白饭	bai fan	6000
白鬼	bai gui	6000
百忙	bai mang	6000
的摩	de mo	6000
的海	de hai	6000
皆因	jie yin	6000
皇军	huang jun	6000
皗筿	chou xiao	6000
皮亚	pi ya	6000
皮包	pi bao	6000
皮塔	pi ta	6000
皮夹	pi jia	6000
皮尔	pi er	6000
皮帕	pi pa	6000
皮拉	pi la	6000
皮斯	pi si	6000
皮条	pi tiao	6000
皮波	pi bo	6000
皮箱	pi xiang	6000
皮耶	pi ye	6000
皮聘	pi pin	6000
皮草	pi cao	6000
皮诺	pi nuo	6000
皮鞭	pi bian	6000
益浩	yi hao	6000
盎然	ang ran	6000
监牢	jian lao	6000
盖尼	gai ni	6000
盖特	gai te	6000
盖瑞	gai rui	6000
盘查	pan cha	6000
盛怒	sheng nu	6000
盛情	sheng qing	6000
盛装	sheng zhuang	6000
盢瓁	xu wo	6000
目眩	mu xuan	6000
盯梢	ding shao	6000
盲肠	mang chang	6000
直话	zhi hua	6000
相公	xiang gong	6000
相容	xiang rong	6000
相待	xiang dai	6000
相投	xiang tou	6000
相求	xiang qiu	6000
相泽	xiang ze	6000
相称	xiang chen	6000
盿帝	min di	6000
看场	kan chang	6000
看开	kan kai	6000
看报	kan bao	6000
看顾	kan gu	6000
眖硂	kuang quan	6000
真意	zhen yi	6000
真格	zhen ge	6000
真爽	zhen shuang	6000
真牛	zhen niu	6000
眼圈	yan quan	6000
眼病	yan bing	6000
眼福	yan fu	6000
眼袋	yan dai	6000
着瞧	zhe qiao	6000
着魔	zhao mo	6000
睡房	shui fang	6000
睡梦	shui meng	6000
督察	du cha	6000
督德	du de	6000
睼矹	tian wu	6000
瞎闹	xia nao	6000
瞒秨	man zuo	6000
瞪羚	deng ling	6000
瞻仰	zhan yang	6000
矗眶	chu kuang	6000
知否	zhi fou	6000
短剑	duan jian	6000
短波	duan bo	6000
短浅	duan qian	6000
短裙	duan qun	6000
短讯	duan xun	6000
矮星	ai xing	6000
矮胖	ai pang	6000
矿井	kuang jing	6000
矿坑	kuang keng	6000
矿长	kuang zhang	6000
码线	ma xian	6000
砰砰	peng peng	6000
破布	po bu	6000
破浪	po lang	6000
破获	po huo	6000
破费	po fei	6000
破鞋	po xie	6000
砸破	za po	6000
硂柑	quan gan	6000
硂琌	quan ling	6000
硂翴	quan lian	6000
硂贺	quan he	6000
硕大	shuo da	6000
硝酸	xiao suan	6000
碍眼	ai yan	6000
碎块	sui kuai	6000
碎掉	sui diao	6000
碎肉	sui rou	6000
碞琌	yan ling	6000
碞秨	yan zuo	6000
碞穦	yan pin	6000
碧昂	bi ang	6000
碧碧	bi bi	6000
碧翠	bi cui	6000
碧郎	bi lang	6000
碰头	peng tou	6000
碾过	nian guo	6000
磐石	pan shi	6000
磨光	mo guang	6000
磷虾	lin xia	6000
礚册	ke ce	6000
礚阶	ke jie	6000
礩笷	zhi mao	6000
礼券	li quan	6000
社论	she lun	6000
祇粆	qi sha	6000
祖儿	zu er	6000
祖克	zu ke	6000
祖斯	zu si	6000
祖鲁	zu lu	6000
祝酒	zhu jiu	6000
神户	shen hu	6000
神月	shen yue	6000
票根	piao gen	6000
祷文	dao wen	6000
祸首	huo shou	6000
禀告	bing gao	6000
禁酒	jin jiu	6000
福尔	fu er	6000
离手	li shou	6000
秀云	xiu yun	6000
秀发	xiu fa	6000
秀姐	xiu jie	6000
秀彬	xiu bin	6000
秀珍	xiu zhen	6000
秀秀	xiu xiu	6000
私吞	si tun	6000
私情	si qing	6000
私生	si sheng	6000
私酒	si jiu	6000
秃鹫	tu jiu	6000
秃鹰	tu ying	6000
秋山	qiu shan	6000
秋庭	qiu ting	6000
秋波	qiu bo	6000
秋莎	qiu sha	6000
秋菊	qiu ju	6000
秋谷	qiu gu	6000
秋香	qiu xiang	6000
种马	zhong ma	6000
科尼	ke ni	6000
科特	ke te	6000
科瑞	ke rui	6000
科纳	ke na	6000
科莫	ke mo	6000
科菲	ke fei	6000
科迪	ke di	6000
科顿	ke dun	6000
租约	zu yue	6000
称颂	cheng song	6000
秸琩	jie chang	6000
稀客	xi ke	6000
稀巴	xi ba	6000
稍息	shao xi	6000
稍早	shao zao	6000
稍等	shao deng	6000
稦眔	yi da	6000
稰谋	xu mou	6000
稻田	dao tian	6000
穆克	mu ke	6000
穆勒	mu lei	6000
穆尔	mu er	6000
穆尼	mu ni	6000
穆德	mu de	6000
穆恩	mu en	6000
穆林	mu lin	6000
穆特	mu te	6000
穛币	zhuo bi	6000
穦琌	pin ling	6000
穦硂	pin quan	6000
空口	kong kou	6000
空无	kong wu	6000
窃贼	qie zei	6000
窝棚	wo peng	6000
窝藏	wo cang	6000
立定	li ding	6000
立正	li zheng	6000
童军	tong jun	6000
端木	duan mu	6000
竹梗	zhu geng	6000
竹胁	zhu xie	6000
笑匠	xiao jiang	6000
笑柄	xiao bing	6000
笔钱	bi qian	6000
笛手	di shou	6000
笵琌	fan ling	6000
笵硂	fan quan	6000
筁琌	qu ling	6000
筁眔	qu da	6000
筁硂	qu quan	6000
筹办	chou ban	6000
简讯	jian xun	6000
算哲	suan zhe	6000
算帐	suan zhang	6000
算话	suan hua	6000
管区	guan qu	6000
篊篊	huang huang	6000
篓子	lou zi	6000
籖穦	qian pin	6000
米丽	mi li	6000
米拉	mi la	6000
米洛	mi luo	6000
米色	mi se	6000
米诺	mi nuo	6000
粄醚	ban mi	6000
粉刷	fen shua	6000
粗口	cu kou	6000
粗话	cu hua	6000
粗野	cu ye	6000
粘土	nian tu	6000
粘稠	nian chou	6000
粘粘	zhan zhan	6000
粟米	su mi	6000
粪土	fen tu	6000
精光	jing guang	6000
糗大	qiu da	6000
糟透	zao tou	6000
素福	su fu	6000
素英	su ying	6000
索亚	suo ya	6000
索夫	suo fu	6000
索姆	suo mu	6000
索恩	suo en	6000
索拉	suo la	6000
索普	suo pu	6000
索林	suo lin	6000
索查	suo cha	6000
索格	suo ge	6000
索波	suo bo	6000
索特	suo te	6000
索瓦	suo wa	6000
索罗	suo luo	6000
索耶	suo ye	6000
索菲	suo fei	6000
索萨	suo sa	6000
索诺	suo nuo	6000
索里	suo li	6000
紧握	jin wo	6000
紧要	jin yao	6000
紧追	jin zhui	6000
紫云	zi yun	6000
紫藤	zi teng	6000
累人	lei ren	6000
累坏	lei huai	6000
累垮	lei kua	6000
累累	lei lei	6000
絋粄	kuang ban	6000
红姐	hong jie	6000
红梅	hong mei	6000
红河	hong he	6000
红润	hong run	6000
红红	hong hong	6000
红队	hong dui	6000
约伯	yue bo	6000
约克	yue ke	6000
约旦	yue dan	6000
约瑟	yue se	6000
纪律	ji lv	6000
纯竒	chun qi	6000
纯金	chun jin	6000
纳丁	na ding	6000
纳克	na ke	6000
纳努	na nu	6000
纳图	na tu	6000
纳姆	na mu	6000
纳州	na zhou	6000
纳德	na de	6000
纳托	na tuo	6000
纳斯	na si	6000
纳森	na sen	6000
纳特	na te	6000
纳瓦	na wa	6000
纳西	na xi	6000
纵情	zong qing	6000
纵欲	zong yu	6000
纵队	zong dui	6000
纷飞	fen fei	6000
纽尔	niu er	6000
纽曼	niu man	6000
纽特	niu te	6000
线人	xian ren	6000
细小	xi xiao	6000
绑票	bang piao	6000
绑走	bang zou	6000
结党	jie dang	6000
绝伦	jue lun	6000
绝情	jue qing	6000
绝种	jue zhong	6000
绝路	jue lu	6000
绞死	jiao si	6000
绞盘	jiao pan	6000
绣花	xiu hua	6000
继夜	ji ye	6000
续杯	xu bei	6000
维加	wei jia	6000
维多	wei duo	6000
维奇	wei qi	6000
维娅	wei ya	6000
维恩	wei en	6000
维摩	wei mo	6000
维斯	wei si	6000
维森	wei sen	6000
维纳	wei na	6000
维罗	wei luo	6000
维肯	wei ken	6000
维芙	wei fu	6000
维蒂	wei di	6000
维诺	wei nuo	6000
维黛	wei dai	6000
维龙	wei long	6000
绸缎	chou duan	6000
绿地	lv di	6000
绿洲	lv zhou	6000
绿箭	lv jian	6000
缅因	mian yin	6000
缆绳	lan sheng	6000
缉捕	ji bu	6000
编织	bian zhi	6000
缝纫	feng ren	6000
缝针	feng zhen	6000
缪斯	mou si	6000
缴械	jiao xie	6000
罐器	guan qi	6000
罗布	luo bu	6000
罗德	luo de	6000
罗恩	luo en	6000
罗拉	luo la	6000
罗摩	luo mo	6000
罗文	luo wen	6000
罗斯	luo si	6000
罗柏	luo bai	6000
罗格	luo ge	6000
罗纳	luo na	6000
罗罗	luo luo	6000
罗莎	luo sha	6000
罗西	luo xi	6000
罗辛	luo xin	6000
罚酒	fa jiu	6000
罢休	ba xiu	6000
罩子	zhao zi	6000
罪有	zui you	6000
罪案	zui an	6000
罪状	zui zhuang	6000
罪魁	zui kui	6000
署长	shu zhang	6000
羊奶	yang nai	6000
羊水	yang shui	6000
羊皮	yang pi	6000
羊绒	yang rong	6000
羊羔	yang gao	6000
羊膜	yang mo	6000
羊角	yang jiao	6000
美偶	mei ou	6000
美嘉	mei jia	6000
美妞	mei niu	6000
美姬	mei ji	6000
美玲	mei ling	6000
美男	mei nan	6000
美贞	mei zhen	6000
美香	mei xiang	6000
羛么	yi me	6000
羞怯	xiu qie	6000
群居	qun ju	6000
翘曲	qiao qu	6000
翘首	qiao shou	6000
翠丝	cui si	6000
翠亚	cui ya	6000
翠克	cui ke	6000
翠菊	cui ju	6000
翴常	lian chang	6000
翻校	fan xiao	6000
耀斑	yao ban	6000
耀汉	yao han	6000
老伯	lao bo	6000
老命	lao ming	6000
老土	lao tu	6000
老少	lao shao	6000
老崔	lao cui	6000
老布	lao bu	6000
老希	lao xi	6000
老掉	lao diao	6000
老母	lao mu	6000
老泉	lao quan	6000
老编	lao bian	6000
老表	lao biao	6000
老豆	lao dou	6000
老鬼	lao gui	6000
老鸨	lao bao	6000
考克	kao ke	6000
考夫	kao fu	6000
考特	kao te	6000
耍诈	shua zha	6000
耙子	pa zi	6000
耳垂	er chui	6000
耳曼	er man	6000
耳聋	er long	6000
耶夫	ye fu	6000
耶尔	ye er	6000
耶西	ye xi	6000
耻皊	chi ling	6000
聆讯	ling xun	6000
职守	zhi shou	6000
联播	lian bo	6000
联阵	lian zhen	6000
聪颖	cong ying	6000
肃静	su jing	6000
肉欲	rou yu	6000
肉麻	rou ma	6000
肖像	xiao xiang	6000
肖恩	xiao en	6000
肥仔	fei zai	6000
肥佬	fei lao	6000
肥婆	fei po	6000
肥沙	fei sha	6000
肥波	fei bo	6000
肯尼	ken ni	6000
肯特	ken te	6000
肺腑	fei fu	6000
胖妞	pang niu	6000
胖胖	pang pang	6000
胚子	pei zi	6000
胜男	sheng nan	6000
胡佛	hu fu	6000
胡搞	hu gao	6000
胡来	hu lai	6000
胡话	hu hua	6000
胡迪	hu di	6000
胳臂	ge bei	6000
胸罩	xiong zhao	6000
胸肉	xiong rou	6000
胸脯	xiong pu	6000
胸衣	xiong yi	6000
胸针	xiong zhen	6000
脊骨	ji gu	6000
脏乱	zang luan	6000
脏脏	zang zang	6000
脑浆	nao jiang	6000
脑炎	nao yan	6000
脑瓜	nao gua	6000
脑瘤	nao liu	6000
脚镣	jiao liao	6000
脱光	tuo guang	6000
脱脂	tuo zhi	6000
脱臼	tuo jiu	6000
脱衣	tuo yi	6000
脱逃	tuo tao	6000
脱险	tuo xian	6000
脸孔	lian kong	6000
脸族	lian zu	6000
脸谱	lian pu	6000
脾脏	pi zang	6000
腋窝	ye wo	6000
腐乳	fu ru	6000
腐肉	fu rou	6000
腔岈	qiang ya	6000
臂弯	bi wan	6000
臂章	bi zhang	6000
臂膀	bi bang	6000
自作	zi zuo	6000
自命	zi ming	6000
自拔	zi ba	6000
自欺	zi qi	6000
自满	zi man	6000
自焚	zi fen	6000
臭屁	chou pi	6000
臭虫	chou chong	6000
臭鼬	chou you	6000
舅母	jiu mu	6000
舅父	jiu fu	6000
舍伍	she wu	6000
舍曼	she man	6000
舜臣	shun chen	6000
舞伴	wu ban	6000
舞动	wu dong	6000
舞团	wu tuan	6000
舞娘	wu niang	6000
航站	hang zhan	6000
航速	hang su	6000
般配	ban pei	6000
船主	chuan zhu	6000
船夫	chuan fu	6000
船尾	chuan wei	6000
船帆	chuan fan	6000
船舱	chuan cang	6000
船运	chuan yun	6000
良善	liang shan	6000
良家	liang jia	6000
良民	liang min	6000
艰险	jian xian	6000
色拉	se la	6000
色狼	se lang	6000
色诱	se you	6000
色鬼	se gui	6000
艳阳	yan yang	6000
艾伯	ai bo	6000
艾克	ai ke	6000
艾娃	ai wa	6000
艾德	ai de	6000
艾文	ai wen	6000
艾柏	ai bai	6000
艾瑞	ai rui	6000
艾碧	ai bi	6000
艾芭	ai ba	6000
艾菲	ai fei	6000
艾薇	ai wei	6000
艾迪	ai di	6000
节子	jie zi	6000
芒迪	mang di	6000
芙妮	fu ni	6000
芝林	zhi lin	6000
芝湖	zhi hu	6000
芦川	lu chuan	6000
芦荟	lu hui	6000
芬仔	fen zai	6000
芬妮	fen ni	6000
芬娜	fen na	6000
芬恩	fen en	6000
