# candidate<TAB>reading<TAB>weight
# Explicit user shortcuts. These override normal jianpin ranking for the same reading.
佛格	f g	9500
佛洛	f l	9500
佛爷	f y	9500
佛瑞	f r	9500
佛莱	f l	9500
佛逊	f x	9500
作怪	z g	9500
作梗	z g	9500
佩克	p k	9500
佩卡	p k	9500
佩吉	p j	9500
佩尔	p e	9500
佩拉	p l	9500
佩林	p l	9500
佩特	p t	9500
佩珀	p p	9500
佩罗	p l	9500
佩蒂	p d	9500
佩西	p x	9500
佩里	p l	9500
佳美	j m	9500
佳英	j y	9500
佶秀	j x	9500
供词	g c	9500
依云	y y	9500
侦测	z c	9500
侦讯	z x	9500
侧门	c m	9500
侯默	h m	9500
侵吞	q t	9500
便条	b t	9500
便池	b c	9500
便盆	b p	9500
便装	b z	9500
便车	b c	9500
便饭	b f	9500
俊丘	j q	9500
俊俏	j q	9500
俊儿	j e	9500
俊吉	j j	9500
俊平	j p	9500
俊殖	j z	9500
俊河	j h	9500
俊男	j n	9500
俊美	j m	9500
保人	b r	9500
保重	b z	9500
保龄	b l	9500
信差	x c	9500
信物	x w	9500
修武	x w	9500
修特	x t	9500
俱全	j q	9500
倒带	d d	9500
候鸟	h n	9500
借光	j g	9500
借宿	j s	9500
假造	j z	9500
假钞	j c	9500
偏光	p g	9500
做鬼	z g	9500
停息	t x	9500
停放	t f	9500
停步	t b	9500
停泊	t b	9500
停火	t h	9500
健二	j e	9500
健硕	j s	9500
健谈	j t	9500
偷去	t q	9500
偿命	c m	9500
傲骨	a g	9500
傻帽	s m	9500
傻蛋	s d	9500
像话	x h	9500
僚机	l j	9500
僻静	p j	9500
儒勒	r l	9500
儿孙	e s	9500
允熙	y x	9500
允诺	y n	9500
元朗	y l	9500
元祥	y x	9500
充公	c g	9500
兆头	z t	9500
先令	x l	9500
先父	x f	9500
先王	x w	9500
先见	x j	9500
光临	g l	9500
光棍	g g	9500
光碟	g d	9500
克伦	k l	9500
克兰	k l	9500
克劳	k l	9500
克山	k s	9500
克斯	k s	9500
克朗	k l	9500
克森	k s	9500
克稲	k d	9500
克罗	k l	9500
克诺	k n	9500
克鲁	k l	9500
免提	m t	9500
免遭	m z	9500
党羽	d y	9500
兜帽	d m	9500
兜风	d f	9500
入会	r h	9500
入座	r z	9500
入微	r w	9500
入迷	r m	9500
全城	q c	9500
全数	q s	9500
全票	q p	9500
全速	q s	9500
全镇	q z	9500
八天	b t	9500
八婆	b p	9500
八方	b f	9500
八秒	b m	9500
公仆	g p	9500
公仔	g z	9500
公堂	g t	9500
公审	g s	9500
公室	g s	9500
公干	g g	9500
公报	g b	9500
公款	g k	9500
公海	g h	9500
六四	l s	9500
兰克	l k	9500
兰基	l j	9500
兰妮	l n	9500
兰姆	l m	9500
兰度	l d	9500
兰斯	l s	9500
兰特	l t	9500
兰琪	l q	9500
兰福	l f	9500
兰考	l k	9500
兰若	l r	9500
兰茜	l q	9500
兰茨	l c	9500
兰达	l d	9500
兰迪	l d	9500
共产	g c	9500
共犯	g f	9500
兴隆	x l	9500
兵士	b s	9500
养病	y b	9500
内人	n r	9500
内兹	n z	9500
内定	n d	9500
内尔	n e	9500
内应	n y	9500
内径	n j	9500
内斯	n s	9500
内森	n s	9500
内特	n t	9500
内罗	n l	9500
内萨	n s	9500
冈特	g t	9500
冈瑟	g s	9500
冈诺	g n	9500
冈野	g y	9500
冉冉	r r	9500
冒名	m m	9500
冒牌	m p	9500
军令	j l	9500
军刀	j d	9500
军号	j h	9500
军情	j q	9500
军部	j b	9500
军需	j x	9500
农庄	n z	9500
农活	n h	9500
农舍	n s	9500
冠冕	g m	9500
